,X,Y,commune
345,2.76956200626819,50.4306259163202,Liévin
346,2.76742506040479,50.4265937809325,Liévin
347,2.76571989165944,50.4283981322117,Liévin
348,2.77041602103293,50.4319953919089,Liévin
349,2.77017903302268,50.4317512509955,Liévin
350,2.76907897004288,50.431343079235,Liévin
351,2.7694571025839,50.4238281252942,Liévin
352,2.7695410251112,50.4229812624068,Liévin
353,2.76731610297993,50.4288673400162,Liévin
354,2.76688003559064,50.4240341185805,Liévin
355,2.76703310004115,50.4233016968286,Liévin
356,2.76488900207222,50.4258537286824,Liévin
357,2.76668906243103,50.4312858578009,Liévin
358,2.78432393065475,50.428005219184,Liévin
359,2.77329707049622,50.4383087161971,Liévin
360,2.77662801656369,50.4084053037771,Liévin
361,2.75119090105237,50.4266624448827,Liévin
362,2.78972196665407,50.4253654476515,Liévin
363,2.77322101618618,50.4205894473205,Liévin
364,2.78540802050422,50.4211387625825,Liévin
365,2.78318810470579,50.4366912836877,Liévin
366,2.78626990230821,50.4130249022889,Liévin
367,2.7831900116583,50.4366950991155,Liévin
368,2.75460910855664,50.423191071441,Liévin
369,2.78228402110597,50.4303016656869,Liévin
370,2.77472090758462,50.4329032896896,Liévin
371,2.78091192225296,50.4335556026027,Liévin
372,2.78091192225296,50.4335556026027,Liévin
373,2.7713830476895,50.4296035769889,Liévin
374,2.75647592468668,50.4241828924185,Liévin
375,2.75647592468668,50.4241828924185,Liévin
376,2.75276207844478,50.4310073854335,Liévin
377,2.79864191985019,50.4106941216958,Liévin
378,2.76115107491147,50.4215126043116,Liévin
379,2.74458289067611,50.4352493286783,Liévin
380,2.78567290365262,50.4189567568574,Liévin
381,2.77927708589861,50.4259529110329,Liévin
382,2.79070496583735,50.4271049501374,Liévin
383,2.78745508168229,50.4121894835888,Liévin
384,2.74954509756467,50.4278373717823,Liévin
385,2.7484970096632,50.4303359989307,Liévin
386,2.77810597362897,50.4278526306152,Liévin
387,2.78914499266031,50.411220551398,Liévin
388,2.75046396343725,50.4361953737919,Liévin
389,2.79370594002561,50.4085960387235,Liévin
390,2.76747202898623,50.4153251646287,Liévin
391,2.75916695628283,50.4305915825529,Liévin
392,2.76399397860437,50.4331054693601,Liévin
393,2.80138111159705,50.423107147307,Liévin
394,2.77942395167201,50.4186477662076,Liévin
395,2.77942395167201,50.4186477662076,Liévin
396,2.84806799854059,50.4406661991333,Loison-sous-Lens
397,2.86612009946009,50.4457092291131,Loison-sous-Lens
398,2.86612009946009,50.4457092291131,Loison-sous-Lens
399,2.84875893548895,50.4399414058691,Loison-sous-Lens
400,2.84707689257131,50.449020385756,Loison-sous-Lens
401,2.86075901988955,50.4379234312229,Loison-sous-Lens
402,2.86444711752028,50.4425849914234,Loison-sous-Lens
403,2.85430407522473,50.437450408647,Loison-sous-Lens
404,2.8777470591737,50.4369812010756,Loison-sous-Lens
405,2.84911894821752,50.4461631773624,Loison-sous-Lens
406,2.85480809264797,50.4393539426965,Loison-sous-Lens
407,2.84671998050423,50.4511642464464,Loison-sous-Lens
408,2.78691291764106,50.4427299498074,Loos-en-Gohelle
